sortie,phase,time_s,relay_sortie,access_loss_db,access_limit_db,access_available,backhaul_loss_db,backhaul_limit_db,backhaul_available,both_available
Q23-011,S005-handoff,2654.657808548026,R3-002,110.2520017607381,116.0,True,123.1296585863597,126.0,True,True
Q23-011,S005-handoff,2664.475990366208,R3-002,110.2520017607381,116.0,True,123.1296585863597,126.0,True,True
Q23-011,S005-handoff,2674.2941721843895,R3-002,110.2520017607381,116.0,True,123.1296585863597,126.0,True,True
Q23-011,S005-handoff,2684.1123540025715,R3-002,110.2520017607381,116.0,True,123.1296585863597,126.0,True,True
Q23-011,S005-handoff,2693.9305358207534,R3-002,110.2520017607381,116.0,True,123.1296585863597,126.0,True,True
Q23-011,S005-handoff,2703.748717638935,R3-002,110.2520017607381,116.0,True,123.1296585863597,126.0,True,True
Q23-011,S005-handoff,2713.566899457117,R3-002,110.2520017607381,116.0,True,123.1296585863597,126.0,True,True
Q23-011,S005-handoff,2723.3850812752985,R3-002,110.2520017607381,116.0,True,123.1296585863597,126.0,True,True
Q23-011,S005-handoff,2733.2032630934805,R3-002,110.2520017607381,116.0,True,123.1296585863597,126.0,True,True
Q23-011,S005-handoff,2743.0214449116625,R3-002,110.2520017607381,116.0,True,123.1296585863597,126.0,True,True
Q23-011,S005-handoff,2752.839626729844,R3-002,110.2520017607381,116.0,True,123.1296585863597,126.0,True,True
Q23-011,S005-handoff,2762.657808548026,R3-002,110.2520017607381,116.0,True,123.1296585863597,126.0,True,True
Q23-011,S005-handoff,2772.475990366208,R3-002,110.2520017607381,116.0,True,123.1296585863597,126.0,True,True
Q23-011,S005-handoff,2782.2941721843895,R3-002,110.2520017607381,116.0,True,123.1296585863597,126.0,True,True
Q23-011,S005-handoff,2792.1123540025715,R3-002,110.2520017607381,116.0,True,123.1296585863597,126.0,True,True
Q23-011,S005-handoff,2801.9305358207534,R3-002,110.2520017607381,116.0,True,123.1296585863597,126.0,True,True
Q23-011,S005-handoff,2811.748717638935,R3-002,110.2520017607381,116.0,True,123.1296585863597,126.0,True,True
