sortie,phase,time_s,longitude,latitude,altitude_m,distance_3d_m,fspl_db,obstruction,path_loss_db,threshold_db,available,reason
Q23-001,leg1-descent,702.642141570625,109.2432319,23.0335927,250.79245758056646,3065.14551185505,109.78324676692044,True,119.78324676692044,122.0,True,
Q23-001,leg1-descent,711.5478025813673,109.2432319,23.0335927,228.5283050537108,3064.4774707824185,109.78135349189522,True,119.78135349189522,122.0,True,
Q23-001,leg1-descent,720.4534635921094,109.2432319,23.0335927,206.2641525268554,3063.9710693797915,109.77991803994453,True,119.77991803994453,122.0,True,
Q23-001,leg1-descent,729.3591246028516,109.2432319,23.0335927,184.0,3063.6263878017426,109.77894086539243,True,119.77894086539243,122.0,True,
Q23-001,S001-handoff,729.3591246028516,109.2432319,23.0335927,184.0,3063.6263878017426,109.77894086539243,True,119.77894086539243,122.0,True,
Q23-001,S001-handoff,739.3591246028516,109.2432319,23.0335927,184.0,3063.6263878017426,109.77894086539243,True,119.77894086539243,122.0,True,
Q23-001,S001-handoff,749.3591246028516,109.2432319,23.0335927,184.0,3063.6263878017426,109.77894086539243,True,119.77894086539243,122.0,True,
Q23-001,S001-handoff,759.3591246028516,109.2432319,23.0335927,184.0,3063.6263878017426,109.77894086539243,True,119.77894086539243,122.0,True,
Q23-001,S001-handoff,769.3591246028516,109.2432319,23.0335927,184.0,3063.6263878017426,109.77894086539243,True,119.77894086539243,122.0,True,
Q23-001,S001-handoff,779.3591246028516,109.2432319,23.0335927,184.0,3063.6263878017426,109.77894086539243,True,119.77894086539243,122.0,True,
Q23-001,S001-handoff,789.3591246028516,109.2432319,23.0335927,184.0,3063.6263878017426,109.77894086539243,True,119.77894086539243,122.0,True,
Q23-001,S001-handoff,799.3591246028516,109.2432319,23.0335927,184.0,3063.6263878017426,109.77894086539243,True,119.77894086539243,122.0,True,
Q23-001,S001-handoff,809.3591246028516,109.2432319,23.0335927,184.0,3063.6263878017426,109.77894086539243,True,119.77894086539243,122.0,True,
Q23-001,S001-handoff,819.3591246028516,109.2432319,23.0335927,184.0,3063.6263878017426,109.77894086539243,True,119.77894086539243,122.0,True,
Q23-001,S001-handoff,829.3591246028516,109.2432319,23.0335927,184.0,3063.6263878017426,109.77894086539243,True,119.77894086539243,122.0,True,
Q23-001,S001-handoff,839.3591246028516,109.2432319,23.0335927,184.0,3063.6263878017426,109.77894086539243,True,119.77894086539243,122.0,True,
Q23-001,S001-handoff,849.3591246028516,109.2432319,23.0335927,184.0,3063.6263878017426,109.77894086539243,True,119.77894086539243,122.0,True,
Q23-001,S001-handoff,859.3591246028516,109.2432319,23.0335927,184.0,3063.6263878017426,109.77894086539243,True,119.77894086539243,122.0,True,
Q23-001,S001-handoff,869.3591246028516,109.2432319,23.0335927,184.0,3063.6263878017426,109.77894086539243,True,119.77894086539243,122.0,True,
Q23-001,S001-handoff,879.3591246028516,109.2432319,23.0335927,184.0,3063.6263878017426,109.77894086539243,True,119.77894086539243,122.0,True,
Q23-001,S001-handoff,889.3591246028516,109.2432319,23.0335927,184.0,3063.6263878017426,109.77894086539243,True,119.77894086539243,122.0,True,
Q23-001,S001-handoff,899.3591246028516,109.2432319,23.0335927,184.0,3063.6263878017426,109.77894086539243,True,119.77894086539243,122.0,True,
Q23-001,S001-handoff,909.3591246028516,109.2432319,23.0335927,184.0,3063.6263878017426,109.77894086539243,True,119.77894086539243,122.0,True,
Q23-001,S001-handoff,919.3591246028516,109.2432319,23.0335927,184.0,3063.6263878017426,109.77894086539243,True,119.77894086539243,122.0,True,
Q23-001,S001-handoff,929.3591246028516,109.2432319,23.0335927,184.0,3063.6263878017426,109.77894086539243,True,119.77894086539243,122.0,True,
Q23-001,S001-handoff,939.3591246028516,109.2432319,23.0335927,184.0,3063.6263878017426,109.77894086539243,True,119.77894086539243,122.0,True,
Q23-001,S001-handoff,949.3591246028516,109.2432319,23.0335927,184.0,3063.6263878017426,109.77894086539243,True,119.77894086539243,122.0,True,
Q23-001,S001-handoff,959.3591246028516,109.2432319,23.0335927,184.0,3063.6263878017426,109.77894086539243,True,119.77894086539243,122.0,True,
Q23-001,S001-handoff,969.3591246028516,109.2432319,23.0335927,184.0,3063.6263878017426,109.77894086539243,True,119.77894086539243,122.0,True,
Q23-001,leg2-climb,969.3591246028516,109.2432319,23.0335927,184.0,3063.6263878017426,109.77894086539243,True,119.77894086539243,122.0,True,
Q23-001,leg2-climb,979.2543035036763,109.2432319,23.0335927,213.68553670247408,3064.1219044106365,109.78034562367648,True,119.78034562367648,122.0,True,
Q23-001,leg2-climb,989.1494824045009,109.2432319,23.0335927,243.37107340494782,3064.904877532353,109.78256484000683,True,119.78256484000683,122.0,True,
Q23-001,leg2-climb,999.0446613053256,109.2432319,23.0335927,273.0566101074219,3065.975086939354,109.78559726632969,True,119.78559726632969,122.0,True,
Q23-001,leg2-cruise,999.0446613053256,109.2432319,23.0335927,273.0566101074219,3065.975086939354,109.78559726632969,True,119.78559726632969,122.0,True,
Q23-001,leg2-cruise,1008.8632873511233,109.24275573846154,23.032627961538463,273.0566101074219,2948.2558351132957,109.44552816937775,True,119.44552816937775,122.0,True,
Q23-001,leg2-cruise,1018.6819133969211,109.24227957692308,23.031663223076922,273.0566101074219,2830.544965088742,109.09162600087231,True,119.09162600087231,122.0,True,
Q23-001,leg2-cruise,1028.500539442719,109.24180341538461,23.030698484615385,273.0566101074219,2712.8435867349353,108.7227199252682,True,118.7227199252682,122.0,True,
Q23-001,leg2-cruise,1038.3191654885168,109.24132725384615,23.029733746153845,273.0566101074219,2595.1530111735074,108.337484216259,True,118.337484216259,122.0,True,
Q23-001,leg2-cruise,1048.1377915343144,109.2408510923077,23.028769007692308,273.0566101074219,2477.4747985291933,107.93440974286476,True,117.93440974286476,122.0,True,
Q23-001,leg2-cruise,1057.9564175801122,109.24037493076924,23.027804269230767,273.0566101074219,2359.8108199449102,107.51176859577664,True,117.51176859577664,122.0,True,
Q23-001,leg2-cruise,1067.77504362591,109.23989876923076,23.02683953076923,273.0566101074219,2242.1633390887782,107.067569779795,True,117.067569779795,122.0,True,
Q23-001,leg2-cruise,1077.5936696717076,109.2394226076923,23.025874792307693,273.0566101074219,2124.5351206851747,106.59950313035115,True,116.59950313035115,122.0,True,
Q23-001,leg2-cruise,1087.4122957175055,109.23894644615385,23.024910053846153,273.0566101074219,2006.9295771232614,106.10486750268278,True,116.10486750268278,122.0,True,
Q23-001,leg2-cruise,1097.2309217633033,109.23847028461539,23.023945315384616,273.0566101074219,1889.3509696896513,105.58047765112659,True,115.58047765112659,122.0,True,
Q23-001,leg2-cruise,1107.049547809101,109.23799412307692,23.022980576923075,273.0566101074219,1771.8046896903165,105.02254177143041,True,115.02254177143041,122.0,True,
Q23-001,leg2-cruise,1116.868173854899,109.23751796153846,23.022015838461538,273.0566101074219,1654.2976590507608,104.42649793798903,True,114.42649793798903,122.0,True,
Q23-001,leg2-cruise,1126.6867999006965,109.2370418,23.0210511,273.0566101074219,1536.8389140156492,103.7867918079043,False,103.7867918079043,122.0,True,
Q23-001,leg2-cruise,1136.5054259464944,109.23656563846154,23.02008636153846,273.0566101074219,1419.4404774595296,103.0965685467022,False,103.0965685467022,122.0,True,
Q23-001,leg2-cruise,1146.3240519922922,109.23608947692308,23.019121623076924,273.0566101074219,1302.1187007939918,102.3472363583543,False,102.3472363583543,122.0,True,
Q23-001,leg2-cruise,1156.1426780380898,109.23561331538461,23.018156884615383,273.0566101074219,1184.8963985540595,101.52783242337841,False,101.52783242337841,122.0,True,
Q23-001,leg2-cruise,1165.9613040838876,109.23513715384615,23.017192146153846,273.0566101074219,1067.8063794773716,100.62407505760012,False,100.62407505760012,122.0,True,
Q23-001,leg2-cruise,1175.7799301296855,109.2346609923077,23.016227407692305,273.0566101074219,950.8975650080249,99.61689954000772,False,99.61689954000772,122.0,True,
Q23-001,leg2-cruise,1185.5985561754833,109.23418483076924,23.01526266923077,273.0566101074219,834.2462001737093,98.48010957835102,False,98.48010957835102,122.0,True,
Q23-001,leg2-cruise,1195.417182221281,109.23370866923077,23.01429793076923,273.0566101074219,717.9778520843059,97.17644578409407,False,97.17644578409407,122.0,True,
Q23-001,leg2-cruise,1205.2358082670787,109.2332325076923,23.01333319230769,273.0566101074219,602.3144542566532,95.65069054288968,False,95.65069054288968,122.0,True,
Q23-001,leg2-cruise,1215.0544343128765,109.23275634615385,23.012368453846154,273.0566101074219,487.68672485135306,93.81704351373737,False,93.81704351373737,122.0,True,
Q23-001,leg2-cruise,1224.8730603586744,109.23228018461539,23.011403715384613,273.0566101074219,375.0456203852502,91.5359068008678,False,91.5359068008678,122.0,True,
Q23-001,leg2-cruise,1234.691686404472,109.23180402307692,23.010438976923076,273.0566101074219,266.918397719326,88.58179501755924,False,88.58179501755924,122.0,True,
