运输架次编号,通信阶段,开始时刻（s）,结束时刻（s）,保障方式,中继架次编号,直连路径损耗（dB）,直连门限（dB）
Q23-005,leg2-cruise,3271.582312113899,3279.022057523673,中继,R3-003,124.19549814624042,122.0
Q23-001,leg1-cruise,3271.7280510755727,3278.968111532574,中继,R3-003,123.35555261875118,122.0
Q23-004,leg1-cruise,3273.255574220515,3280.4572306582013,中继,R3-003,124.53963938094654,122.0
Q23-020,leg1-cruise,3273.830155522763,3281.045493320248,中继,R3-003,122.53343643070099,122.0
Q23-023,leg1-cruise,3275.654414843447,3282.7809215817165,直连,,109.44572828424589,122.0
Q23-007,leg1-cruise,3278.553522161076,3285.9170251894466,直连,,117.15094575800845,122.0
Q23-001,leg1-cruise,3278.968111532574,3286.2081719895755,中继,R3-003,123.55678647460854,122.0
Q23-005,leg2-cruise,3279.022057523673,3286.461802933447,中继,R3-003,124.25528093397976,122.0
Q23-004,leg1-cruise,3280.4572306582013,3287.6588870958876,中继,R3-003,124.679646769285,122.0
Q23-020,leg1-cruise,3281.045493320248,3288.260831117733,中继,R3-003,122.7100754053076,122.0
Q23-023,leg1-cruise,3282.7809215817165,3289.907428319986,直连,,109.75422264208498,122.0
