运输架次编号,通信阶段,开始时刻（s）,结束时刻（s）,保障方式,中继架次编号
P00010,leg2-cruise,3591.046303163507,3595.654733746081,中继,RU-002
P00032,leg2-cruise,3592.480698043308,3602.299324089106,直连,
P00272,leg1-cruise,3592.646873297716,3597.631286436336,直连,
P00028,S008-handoff,3593.177501460497,3603.013670697042,中继,RU-002
P00089,leg2-descent,3595.503325454079,3604.758038692229,直连,
P00010,leg2-cruise,3595.654733746081,3600.263164328656,中继,RU-002
P00140,leg1-cruise,3596.611690836811,3605.589312729277,直连,
P00272,leg1-cruise,3597.631286436336,3602.615699574956,直连,
P00040,leg2-descent,3598.33731665643,3606.883532093992,直连,
P00010,leg2-cruise,3600.263164328656,3604.87159491123,中继,RU-002
P00032,leg2-cruise,3602.299324089106,3612.117950134903,直连,
P00272,leg1-cruise,3602.615699574956,3607.600112713576,直连,
P00028,S008-handoff,3603.013670697042,3612.849839933587,中继,RU-002
P00089,leg2-descent,3604.758038692229,3614.012751930378,直连,
P00010,leg2-cruise,3604.87159491123,3609.480025493805,中继,RU-002
P00140,leg1-cruise,3605.589312729277,3614.566934621744,直连,
P00040,leg2-descent,3606.883532093992,3615.429747531553,直连,
P00272,leg1-cruise,3607.600112713576,3612.584525852196,直连,
P00010,leg2-cruise,3609.480025493805,3614.088456076379,中继,RU-002
P00032,leg2-cruise,3612.117950134903,3621.936576180701,直连,
P00272,leg1-cruise,3612.584525852196,3617.568938990817,直连,
P00028,S008-handoff,3612.849839933587,3622.686009170131,中继,RU-002
P00089,leg2-descent,3614.012751930378,3623.267465168527,直连,
P00010,leg2-cruise,3614.088456076379,3618.696886658953,中继,RU-002
P00140,leg1-cruise,3614.566934621744,3623.54455651421,直连,
P00040,leg2-descent,3615.429747531553,3623.975962969115,直连,
P00272,leg1-cruise,3617.568938990817,3622.553352129436,直连,
P00010,leg2-cruise,3618.696886658953,3623.305317241528,中继,RU-002
P00032,leg2-descent,3621.936576180701,3627.229377293689,直连,
P00272,leg1-cruise,3622.553352129436,3627.537765268056,直连,
P00028,S008-handoff,3622.686009170131,3632.522178406677,中继,RU-002
P00089,leg2-descent,3623.267465168527,3632.522178406677,直连,
P00010,leg2-cruise,3623.305317241528,3627.913747824102,中继,RU-002
P00140,leg1-cruise,3623.54455651421,3632.522178406677,直连,
P00040,leg2-descent,3623.975962969115,3632.522178406677,直连,
P00032,leg2-descent,3627.229377293689,3632.522178406677,直连,
P00272,leg1-cruise,3627.537765268056,3632.522178406677,直连,
P00010,leg2-cruise,3627.913747824102,3636.863949419886,中继,RU-002
P00028,S008-handoff,3632.522178406677,3639.406232186409,中继,RU-002
P00032,leg2-descent,3632.522178406677,3642.033586770075,直连,
P00040,leg2-descent,3632.522178406677,3642.359637019133,直连,
P00089,leg2-descent,3632.522178406677,3640.955615189624,直连,
P00140,leg1-cruise,3632.522178406677,3641.205720433096,直连,
P00272,leg1-cruise,3632.522178406677,3637.4934809264,中继,RU-002
P00010,leg2-cruise,3636.863949419886,3641.205720433096,中继,RU-002
P00272,leg1-cruise,3637.4934809264,3642.464783446123,中继,RU-002
P00028,S008-handoff,3639.406232186409,3646.290285966142,中继,RU-002
P00089,leg2-descent,3640.955615189624,3649.389051972572,直连,
P00010,leg2-cruise,3641.205720433096,3645.547491446306,中继,RU-002
P00140,leg1-cruise,3641.205720433096,3649.889262459516,直连,
P00032,leg2-descent,3642.033586770075,3651.544995133474,直连,
P00040,leg2-descent,3642.359637019133,3652.197095631589,直连,
P00272,leg1-cruise,3642.464783446123,3647.436085965846,中继,RU-002
P00010,leg2-cruise,3645.547491446306,3649.889262459516,中继,RU-002
P00028,leg2-climb,3646.290285966142,3654.791063655758,中继,RU-002
P00272,leg1-cruise,3647.436085965846,3652.407388485569,中继,RU-002
P00089,leg2-descent,3649.389051972572,3657.82248875552,直连,
P00010,leg2-cruise,3649.889262459516,3654.231033472725,中继,RU-002
P00140,leg1-cruise,3649.889262459516,3658.572804485935,直连,
P00032,leg2-descent,3651.544995133474,3661.056403496872,直连,
P00040,leg2-descent,3652.197095631589,3662.034554244045,直连,
P00272,leg1-cruise,3652.407388485569,3657.378691005292,中继,RU-002
P00010,leg2-cruise,3654.231033472725,3658.572804485935,中继,RU-002
P00028,leg2-climb,3654.791063655758,3663.291841345374,中继,RU-002
P00272,leg1-cruise,3657.378691005292,3662.349993525015,中继,RU-002
P00010,leg2-cruise,3658.572804485935,3662.914575499145,中继,RU-002
P00140,leg1-cruise,3658.572804485935,3667.256346512354,直连,
P00032,leg2-descent,3661.056403496872,3670.567811860271,直连,
P00040,leg2-descent,3662.034554244045,3671.872012856502,直连,
P00272,leg1-cruise,3662.349993525015,3667.321296044738,中继,RU-002
P00010,leg2-cruise,3662.914575499145,3667.256346512354,中继,RU-002
P00028,leg2-climb,3663.291841345374,3671.79261903499,中继,RU-002
P00010,leg2-cruise,3667.256346512354,3671.598117525564,中继,RU-002
P00140,leg1-cruise,3667.256346512354,3675.939888538774,直连,
P00272,leg1-cruise,3667.321296044738,3672.292598564461,中继,RU-002
P00032,leg2-descent,3670.567811860271,3680.07922022367,直连,
P00010,leg2-cruise,3671.598117525564,3675.939888538774,中继,RU-002
P00028,leg2-climb,3671.79261903499,3680.293396724606,中继,RU-002
P00272,leg1-cruise,3672.292598564461,3677.263901084184,中继,RU-002
P00010,leg2-cruise,3675.939888538774,3680.281659551983,中继,RU-002
P00140,leg1-cruise,3675.939888538774,3684.623430565193,直连,
P00272,leg1-cruise,3677.263901084184,3682.235203603907,中继,RU-002
P00010,leg2-cruise,3680.281659551983,3684.623430565193,直连,
P00028,leg2-cruise,3680.293396724606,3684.623430565193,中继,RU-002
P00272,leg1-descent,3682.235203603907,3684.623430565193,中继,RU-002
P00010,leg2-cruise,3684.623430565193,3689.454992916933,直连,
P00028,leg2-cruise,3684.623430565193,3689.454992916933,中继,RU-002
P00140,leg1-cruise,3684.623430565193,3689.600673687774,直连,
P00272,leg1-descent,3684.623430565193,3693.623579573514,中继,RU-002
P00010,leg2-cruise,3689.454992916933,3694.286555268673,直连,
P00028,leg2-cruise,3689.454992916933,3694.286555268673,中继,RU-002
P00140,leg1-cruise,3689.600673687774,3694.577916810355,直连,
P00272,leg1-descent,3693.623579573514,3702.623728581835,中继,RU-002
P00010,leg2-cruise,3694.286555268673,3699.118117620413,直连,
P00028,leg2-cruise,3694.286555268673,3699.118117620413,中继,RU-002
P00140,leg1-cruise,3694.577916810355,3699.555159932936,直连,
P00010,leg2-cruise,3699.118117620413,3703.949679972153,直连,
P00028,leg2-cruise,3699.118117620413,3703.949679972153,中继,RU-002
P00140,leg1-cruise,3699.555159932936,3704.532403055517,直连,
P00272,leg1-descent,3702.623728581835,3711.623877590156,中继,RU-002
P00010,leg2-cruise,3703.949679972153,3708.781242323893,直连,
P00028,leg2-cruise,3703.949679972153,3708.781242323893,中继,RU-002
P00140,leg1-cruise,3704.532403055517,3709.509646178098,直连,
P00010,leg2-cruise,3708.781242323893,3713.612804675633,直连,
P00028,leg2-cruise,3708.781242323893,3713.612804675633,中继,RU-002
P00140,leg1-cruise,3709.509646178098,3714.486889300679,直连,
P00272,leg1-descent,3711.623877590156,3720.624026598476,中继,RU-002
P00010,leg2-cruise,3713.612804675633,3718.444367027372,直连,
P00028,leg2-cruise,3713.612804675633,3718.444367027372,中继,RU-002
P00140,leg1-cruise,3714.486889300679,3719.46413242326,直连,
P00010,leg2-cruise,3718.444367027372,3723.275929379112,直连,
P00028,leg2-cruise,3718.444367027372,3723.275929379112,中继,RU-002
P00140,leg1-cruise,3719.46413242326,3724.44137554584,直连,
P00272,leg1-descent,3720.624026598476,3729.624175606797,中继,RU-002
P00010,leg2-cruise,3723.275929379112,3728.107491730852,直连,
P00028,leg2-cruise,3723.275929379112,3728.107491730852,中继,RU-002
P00140,leg1-cruise,3724.44137554584,3729.418618668421,直连,
P00010,leg2-cruise,3728.107491730852,3732.939054082592,直连,
P00028,leg2-cruise,3728.107491730852,3732.939054082592,中继,RU-002
P00140,leg1-cruise,3729.418618668421,3734.395861791002,直连,
P00272,leg1-descent,3729.624175606797,3738.624324615118,中继,RU-002
P00010,leg2-cruise,3732.939054082592,3737.770616434332,直连,
P00028,leg2-cruise,3732.939054082592,3737.770616434332,中继,RU-002
P00140,leg1-cruise,3734.395861791002,3739.373104913583,直连,
P00010,leg2-cruise,3737.770616434332,3742.602178786072,直连,
P00028,leg2-cruise,3737.770616434332,3742.602178786072,中继,RU-002
P00272,leg1-descent,3738.624324615118,3747.624473623438,中继,RU-002
P00140,leg1-cruise,3739.373104913583,3744.350348036164,直连,
P00010,leg2-cruise,3742.602178786072,3747.433741137812,直连,
P00028,leg2-cruise,3742.602178786072,3747.433741137812,中继,RU-002
P00140,leg1-cruise,3744.350348036164,3749.327591158745,直连,
P00010,leg2-cruise,3747.433741137812,3752.265303489552,直连,
P00028,leg2-cruise,3747.433741137812,3752.265303489552,中继,RU-002
P00272,S007-handoff,3747.624473623438,3757.624473623438,中继,RU-002
P00140,leg1-cruise,3749.327591158745,3754.304834281326,直连,
P00010,leg2-cruise,3752.265303489552,3757.096865841292,直连,
P00028,leg2-cruise,3752.265303489552,3757.096865841292,中继,RU-002
P00140,leg1-cruise,3754.304834281326,3759.282077403906,直连,
P00010,leg2-cruise,3757.096865841292,3761.928428193032,直连,
P00028,leg2-cruise,3757.096865841292,3761.928428193032,中继,RU-002
P00272,S007-handoff,3757.624473623438,3767.624473623438,中继,RU-002
P00140,leg1-cruise,3759.282077403906,3764.259320526487,直连,
P00010,leg2-cruise,3761.928428193032,3766.759990544771,直连,
P00028,leg2-cruise,3761.928428193032,3766.759990544771,中继,RU-002
P00140,leg1-cruise,3764.259320526487,3769.236563649069,直连,
P00010,leg2-cruise,3766.759990544771,3771.591552896512,直连,
P00028,leg2-cruise,3766.759990544771,3771.591552896512,中继,RU-002
P00272,S007-handoff,3767.624473623438,3777.624473623438,中继,RU-002
P00140,leg1-cruise,3769.236563649069,3774.213806771649,直连,
P00010,leg2-cruise,3771.591552896512,3776.423115248252,直连,
P00028,leg2-cruise,3771.591552896512,3776.423115248252,中继,RU-002
P00140,leg1-cruise,3774.213806771649,3779.19104989423,直连,
P00010,leg2-cruise,3776.423115248252,3781.254677599991,直连,
P00028,leg2-cruise,3776.423115248252,3781.254677599991,中继,RU-002
P00272,S007-handoff,3777.624473623438,3787.624473623438,中继,RU-002
P00140,leg1-cruise,3779.19104989423,3784.168293016811,直连,
P00010,leg2-cruise,3781.254677599991,3786.086239951731,直连,
P00028,leg2-cruise,3781.254677599991,3786.086239951731,中继,RU-002
P00140,leg1-cruise,3784.168293016811,3789.145536139392,直连,
P00010,leg2-cruise,3786.086239951731,3790.917802303471,直连,
P00028,leg2-cruise,3786.086239951731,3790.917802303471,中继,RU-002
P00272,S007-handoff,3787.624473623438,3797.624473623438,中继,RU-002
P00140,leg1-cruise,3789.145536139392,3794.122779261973,直连,
P00010,leg2-cruise,3790.917802303471,3795.749364655211,直连,
P00028,leg2-cruise,3790.917802303471,3795.749364655211,中继,RU-002
P00140,leg1-cruise,3794.122779261973,3799.100022384554,直连,
P00010,leg2-cruise,3795.749364655211,3800.580927006951,直连,
P00028,leg2-cruise,3795.749364655211,3800.580927006951,中继,RU-002
P00272,S007-handoff,3797.624473623438,3807.624473623438,中继,RU-002
P00140,leg1-cruise,3799.100022384554,3804.077265507135,直连,
P00010,leg2-cruise,3800.580927006951,3805.41248935869,直连,
P00028,leg2-cruise,3800.580927006951,3805.41248935869,中继,RU-002
P00140,leg1-cruise,3804.077265507135,3809.054508629715,直连,
P00010,leg2-cruise,3805.41248935869,3810.244051710431,直连,
P00028,leg2-cruise,3805.41248935869,3810.244051710431,中继,RU-002
P00272,S007-handoff,3807.624473623438,3817.624473623438,中继,RU-002
P00140,leg1-cruise,3809.054508629715,3814.031751752296,直连,
P00010,leg2-cruise,3810.244051710431,3815.075614062171,直连,
P00028,leg2-cruise,3810.244051710431,3815.075614062171,中继,RU-002
P00140,leg1-cruise,3814.031751752296,3819.008994874877,直连,
P00010,leg2-cruise,3815.075614062171,3819.90717641391,直连,
P00028,leg2-cruise,3815.075614062171,3819.90717641391,中继,RU-002
P00272,S007-handoff,3817.624473623438,3827.624473623438,中继,RU-002
P00140,leg1-cruise,3819.008994874877,3823.986237997458,直连,
P00010,leg2-cruise,3819.90717641391,3824.73873876565,直连,
P00028,leg2-cruise,3819.90717641391,3824.73873876565,中继,RU-002
P00140,leg1-cruise,3823.986237997458,3828.963481120039,直连,
P00010,leg2-cruise,3824.73873876565,3829.57030111739,直连,
P00028,leg2-cruise,3824.73873876565,3829.57030111739,中继,RU-002
P00272,S007-handoff,3827.624473623438,3837.624473623438,中继,RU-002
P00140,leg1-cruise,3828.963481120039,3833.94072424262,直连,
P00010,leg2-cruise,3829.57030111739,3834.40186346913,直连,
P00028,leg2-cruise,3829.57030111739,3834.40186346913,中继,RU-002
P00140,leg1-descent,3833.94072424262,3842.846385253362,直连,
P00010,leg2-cruise,3834.40186346913,3839.23342582087,直连,
P00028,leg2-cruise,3834.40186346913,3839.23342582087,中继,RU-002
P00272,S007-handoff,3837.624473623438,3847.624473623438,中继,RU-002
P00010,leg2-cruise,3839.23342582087,3844.064988172609,直连,
P00028,leg2-cruise,3839.23342582087,3844.064988172609,中继,RU-002
P00140,leg1-descent,3842.846385253362,3851.752046264104,直连,
P00010,leg2-cruise,3844.064988172609,3848.89655052435,直连,
P00028,leg2-cruise,3844.064988172609,3848.89655052435,中继,RU-002
P00272,S007-handoff,3847.624473623438,3857.624473623438,中继,RU-002
P00010,leg2-cruise,3848.89655052435,3853.72811287609,直连,
P00028,leg2-cruise,3848.89655052435,3853.72811287609,中继,RU-002
P00026,leg1-climb,3851.399293094186,3860.784335289906,直连,
P00140,leg1-descent,3851.752046264104,3860.657707274846,直连,
P00010,leg2-cruise,3853.72811287609,3858.559675227829,直连,
P00028,leg2-cruise,3853.72811287609,3858.559675227829,中继,RU-002
P00272,S007-handoff,3857.624473623438,3867.624473623438,中继,RU-002
P00010,leg2-cruise,3858.559675227829,3863.391237579569,直连,
P00028,leg2-cruise,3858.559675227829,3863.391237579569,中继,RU-002
P00140,leg1-descent,3860.657707274846,3869.563368285589,直连,
P00026,leg1-climb,3860.784335289906,3870.169377485626,直连,
P00010,leg2-cruise,3863.391237579569,3868.222799931309,直连,
P00028,leg2-cruise,3863.391237579569,3868.222799931309,中继,RU-002
P00272,S007-handoff,3867.624473623438,3877.624473623438,中继,RU-002
P00010,leg2-cruise,3868.222799931309,3873.054362283049,直连,
P00028,leg2-cruise,3868.222799931309,3873.054362283049,中继,RU-002
P00140,S001-handoff,3869.563368285589,3879.034983224171,直连,
P00026,leg1-climb,3870.169377485626,3879.554419681347,直连,
P00010,leg2-cruise,3873.054362283049,3877.885924634789,直连,
P00028,leg2-cruise,3873.054362283049,3877.885924634789,中继,RU-002
P00272,S007-handoff,3877.624473623438,3887.624473623438,中继,RU-002
P00010,leg2-cruise,3877.885924634789,3882.717486986529,直连,
P00028,leg2-cruise,3877.885924634789,3882.717486986529,中继,RU-002
P00140,S001-handoff,3879.034983224171,3888.506598162754,直连,
P00026,leg1-climb,3879.554419681347,3888.939461877067,直连,
P00010,leg2-cruise,3882.717486986529,3887.549049338269,直连,
P00028,leg2-cruise,3882.717486986529,3887.549049338269,中继,RU-002
P00010,leg2-cruise,3887.549049338269,3892.380611690009,直连,
P00028,leg2-cruise,3887.549049338269,3892.380611690009,中继,RU-002
P00272,S007-handoff,3887.624473623438,3897.624473623438,中继,RU-002
P00140,S001-handoff,3888.506598162754,3897.978213101337,直连,
P00026,leg1-climb,3888.939461877067,3898.324504072787,直连,
P00010,leg2-cruise,3892.380611690009,3897.212174041749,直连,
P00028,leg2-cruise,3892.380611690009,3897.212174041749,中继,RU-002
P00010,leg2-cruise,3897.212174041749,3902.043736393489,直连,
P00028,leg2-cruise,3897.212174041749,3902.043736393489,中继,RU-002
P00272,S007-handoff,3897.624473623438,3907.624473623438,中继,RU-002
P00140,S001-handoff,3897.978213101337,3907.44982803992,直连,
P00026,leg1-climb,3898.324504072787,3907.709546268507,直连,
P00010,leg2-cruise,3902.043736393489,3906.875298745229,直连,
P00028,leg2-cruise,3902.043736393489,3906.875298745229,中继,RU-002
P00010,leg2-cruise,3906.875298745229,3911.706861096968,直连,
P00028,leg2-cruise,3906.875298745229,3911.706861096968,中继,RU-002
P00140,S001-handoff,3907.44982803992,3916.921442978502,直连,
P00272,S007-handoff,3907.624473623438,3917.624473623438,中继,RU-002
P00026,leg1-climb,3907.709546268507,3917.094588464227,直连,
P00010,leg2-cruise,3911.706861096968,3916.538423448708,直连,
P00028,leg2-cruise,3911.706861096968,3916.538423448708,中继,RU-002
P00010,leg2-cruise,3916.538423448708,3921.369985800448,直连,
P00028,leg2-cruise,3916.538423448708,3921.369985800448,中继,RU-002
P00140,S001-handoff,3916.921442978502,3926.393057917085,直连,
P00026,leg1-climb,3917.094588464227,3926.479630659947,直连,
P00272,S007-handoff,3917.624473623438,3927.624473623438,中继,RU-002
P00010,leg2-cruise,3921.369985800448,3926.201548152188,直连,
P00028,leg2-cruise,3921.369985800448,3926.201548152188,中继,RU-002
P00010,leg2-cruise,3926.201548152188,3931.033110503928,直连,
P00028,leg2-cruise,3926.201548152188,3931.033110503928,中继,RU-002
P00140,S001-handoff,3926.393057917085,3935.864672855668,直连,
P00026,leg1-climb,3926.479630659947,3935.864672855668,直连,
P00272,leg2-climb,3927.624473623438,3935.864672855668,中继,RU-002
P00010,leg2-cruise,3931.033110503928,3935.864672855668,直连,
P00028,leg2-cruise,3931.033110503928,3935.864672855668,中继,RU-002
P00010,leg2-cruise,3935.864672855668,3939.905881324271,直连,
P00026,leg1-climb,3935.864672855668,3944.945773621699,直连,
P00028,leg2-cruise,3935.864672855668,3940.662867071398,直连,
P00140,S001-handoff,3935.864672855668,3945.461061287129,直连,
