covered_gap_ids,covered_sorties,service_start_s,service_end_s,preparation_start_s,longitude,latitude,ground_dsm_m,hover_altitude_m,agl_m,energy_kwh,return_soc_percent,return_o01_s,outbound_flight_s,return_flight_s
"[8, 9, 12, 14, 17]","Q2-009,Q2-012,Q2-013,Q2-021,Q2-024",3023.126631185436,6260.292894909243,2404.215673689766,109.2641424,23.0452989,286.486328125,586.486328125,300.0,1.244253452165587,61.11707961982541,6687.2046850261695,408.9109574956701,426.9117901169266
"[8, 9, 12, 17, 18]","Q2-009,Q2-012,Q2-013,Q2-014,Q2-024",3023.126631185436,6373.201701800115,2458.4348709674846,109.2562407,23.0428526,262.8716125488281,562.8716125488281,300.0,1.2461624275143242,61.057424140177375,6743.482843935384,354.6917602179515,370.28114213526925
"[7, 8, 12, 14, 17]","Q2-008,Q2-009,Q2-012,Q2-013,Q2-021",2996.903230692702,6260.292894909243,2373.742576349229,109.2559609,23.0522282,249.2997283935547,499.2997283935547,250.0,1.25708148036964,60.71620373844875,6688.982755592234,413.160654343473,428.68986068299125
"[12, 14, 17, 18, 21]","Q2-012,Q2-013,Q2-014,Q2-020,Q2-021",4415.122514073359,7844.322975131394,3856.6100056745336,109.215203,23.0458064,281.1133117675781,581.1133117675781,300.0,1.2648719051745343,60.472752963295804,8210.21349561518,348.5125083988248,365.8905204837858
"[9, 12, 14, 17, 18]","Q2-012,Q2-013,Q2-014,Q2-021,Q2-024",3056.355300486866,6373.201701800115,2430.2679375361226,109.2574879,23.0519305,246.43299865722656,546.4329986572266,300.0,1.275322794547013,60.14616267040584,6804.774175733118,416.0873629507431,431.57247393300224
"[12, 13, 14, 17, 22]","Q2-011,Q2-012,Q2-013,Q2-021,Q2-023",4415.122514073359,8000.946961477172,3763.3364183649555,109.2795646,23.027845,356.48876953125,656.48876953125,300.0,1.3644736271616829,57.36019915119741,8469.345741816924,441.78609570840297,468.39878033975066
"[5, 10, 12, 17, 18]","Q2-012,Q2-013,Q2-014,Q2-016,Q2-017",2421.467771120079,6373.201701800115,1868.5798183897077,109.2102907,23.0399272,361.7234802246094,511.7234802246094,150.0,1.415596062990816,55.762623031537004,6739.758277882537,342.887952730371,366.5565760824218
"[10, 12, 17, 18, 21]","Q2-012,Q2-013,Q2-014,Q2-017,Q2-020",3691.9542689266414,7844.322975131394,3234.0387137899297,109.2133709,23.0277561,306.1321716308594,606.1321716308594,300.0,1.4187877117909427,55.66288400653304,8112.890478306843,247.91555513671165,268.5675031754486
"[11, 12, 14, 17, 20]","Q2-012,Q2-013,Q2-021,Q2-027,Q2-029",3740.6617225335362,7422.769452303852,3059.7119504962566,109.2465448,23.0624343,254.78555297851562,404.7855529785156,150.0,1.4189613752898373,55.65745702219258,7912.758402299302,470.9497720372797,489.98894999545024
"[11, 15, 16, 18, 20]","Q2-014,Q2-026,Q2-027,Q2-028,Q2-029",3740.6617225335362,7422.769452303852,3024.612249152205,109.2261751,23.0689327,305.68914794921875,455.68914794921875,150.0,1.4414202439905086,54.955617375296605,7947.818021347617,506.049473381331,525.0485690437658
"[1, 7, 8, 9, 13]","Q2-008,Q2-009,Q2-010,Q2-011,Q2-024",803.9626477115796,4769.589761775418,202.84505845164074,109.2713839,23.0310882,321.70806884765625,471.70806884765625,150.0,1.451542676294651,54.639291365792154,5183.330836346229,391.1175892599389,413.7410745708113
"[4, 7, 8, 9, 14]","Q2-008,Q2-009,Q2-018,Q2-021,Q2-024",1598.3852900958318,5420.472672437543,919.2945576721752,109.2731357,23.044464,299.11383056640625,449.11383056640625,150.0,1.4551021625331368,54.52805742083948,5915.008138544468,469.0907324236567,494.5354661069249
"[5, 7, 8, 14, 18]","Q2-008,Q2-009,Q2-014,Q2-016,Q2-021",2421.467771120079,6373.201701800115,1793.9028215080293,109.2287255,23.0581964,188.29193115234375,438.29193115234375,250.0,1.469553558127733,54.07645130850835,6807.08338420025,417.5649496120495,433.88168240013545
"[5, 14, 15, 16, 18]","Q2-014,Q2-016,Q2-021,Q2-026,Q2-028",2421.467771120079,6373.201701800115,1736.6201974475443,109.2102907,23.0599272,283.8806457519531,583.8806457519531,300.0,1.5005572814065038,53.10758495604676,6870.948624430983,474.84757367253457,497.7469226308679
"[12, 17, 19, 21, 23]","Q2-012,Q2-013,Q2-020,Q2-030,Q2-031",4415.122514073359,8988.86208053246,3929.157158739054,109.2070368,23.0258342,353.11492919921875,603.1149291992188,250.0,1.5635068221617985,51.1404118074438,9287.778679966701,275.9653553343048,298.91659943423963
"[8, 11, 14, 18, 20]","Q2-009,Q2-014,Q2-021,Q2-027,Q2-029",3023.126631185436,7422.769452303852,2337.2895699988617,109.2365448,23.0624343,328.5135803222656,378.5135803222656,50.0,1.6359046616268866,48.877979324159796,7919.507645183949,475.83706118657443,496.73819288009656
