运输架次编号,通信阶段,开始时刻（s）,结束时刻（s）,保障方式,中继架次编号,直连路径损耗（dB）,直连门限（dB）
P00035,leg1-cruise,641.905662989953,646.7682206507292,直连,,97.00778546221129,122.0
P00037,leg1-cruise,643.3355857092754,653.3292396317737,直连,,104.28210842858934,122.0
P00040,leg1-cruise,644.8860539692375,649.8420791341719,直连,,100.80244065224342,122.0
P00053,leg1-cruise,645.6440312461866,655.4620352840135,直连,,118.15924308797217,122.0
P00020,leg1-cruise,646.1273604815323,651.0507196856167,直连,,100.90854709279878,122.0
P00107,leg1-cruise,646.2543947557792,651.1744109526467,直连,,104.67035900082445,122.0
P00035,leg1-cruise,646.7682206507292,651.6307783115052,直连,,97.8520566432842,122.0
P00147,S001-handoff,648.3022691647031,658.3022691647031,直连,,119.77894086539243,122.0
P00143,leg1-descent,649.642141570625,658.5478025813673,直连,,119.78224293556472,122.0
P00040,leg1-cruise,649.8420791341719,654.7981042991063,直连,,101.36982569540584,122.0
P00020,leg1-cruise,651.0507196856167,655.9740788897013,直连,,101.4562748698428,122.0
P00107,leg1-cruise,651.1744109526467,656.0944271495142,直连,,104.96356751186738,122.0
P00035,leg1-cruise,651.6307783115052,656.4933359722812,直连,,98.62333273407312,122.0
P00037,leg1-cruise,653.3292396317737,663.322893554272,直连,,104.89710355294156,122.0
P00040,leg1-cruise,654.7981042991063,659.7541294640407,直连,,101.90305211545609,122.0
P00053,leg1-cruise,655.4620352840135,665.2800393218403,直连,,118.55133903181098,122.0
P00020,leg1-cruise,655.9740788897013,660.8974380937858,直连,,101.9731590373974,122.0
P00107,leg1-cruise,656.0944271495142,661.0144433463818,直连,,105.24739360623718,122.0
P00035,leg1-cruise,656.4933359722812,661.3558936330573,直连,,99.33297510855927,122.0
P00147,S001-handoff,658.3022691647031,668.3022691647031,直连,,119.77894086539243,122.0
P00143,leg1-descent,658.5478025813673,667.4534635921094,直连,,119.78057850625036,122.0
P00040,leg1-cruise,659.7541294640407,664.710154628975,直连,,102.4059328134824,122.0
P00020,leg1-cruise,660.8974380937858,665.8207972978703,直连,,102.46231330538157,122.0
P00107,leg1-cruise,661.0144433463818,665.9344595432492,直连,,105.5224074253079,122.0
P00035,leg1-cruise,661.3558936330573,666.2184512938334,直连,,99.98993672592563,122.0
P00037,leg1-cruise,663.322893554272,673.3165474767704,直连,,105.47174681410553,122.0
P00040,leg1-cruise,664.710154628975,669.6661797939095,直连,,102.88168618803742,122.0
P00053,leg1-cruise,665.2800393218403,675.0980433596671,直连,,118.92660728369768,122.0
P00020,leg1-cruise,665.8207972978703,670.7441565019549,直连,,102.92643043368004,122.0
P00107,leg1-cruise,665.9344595432492,670.8544757401166,直连,,105.78912972853969,122.0
P00035,leg1-cruise,666.2184512938334,675.9435666153854,直连,,100.89190152621748,122.0
P00143,leg1-descent,667.4534635921094,676.3591246028516,直连,,119.77937214525187,122.0
P00147,S001-handoff,668.3022691647031,678.3022691647031,直连,,119.77894086539243,122.0
P00040,leg1-cruise,669.6661797939095,674.6222049588439,直连,,103.3330516124351,122.0
P00020,leg1-cruise,670.7441565019549,675.6675157060394,直连,,103.36784887392334,122.0
P00107,leg1-cruise,670.8544757401166,675.7744919369842,直连,,106.0480373105972,122.0
P00037,leg1-cruise,673.3165474767704,683.3102013992687,直连,,106.01097268874022,122.0
P00040,leg1-cruise,674.6222049588439,679.5782301237782,直连,,103.76237865381673,122.0
P00053,leg1-cruise,675.0980433596671,684.916047397494,直连,,119.28642454335981,122.0
P00020,leg1-cruise,675.6675157060394,680.5908749101238,直连,,103.78860834295304,122.0
P00107,leg1-cruise,675.7744919369842,685.6145243307192,直连,,106.42269349561808,122.0
P00035,leg1-cruise,675.9435666153854,680.8061242761614,直连,,101.70997271261015,122.0
